event_id,session_id,turn_id,turn_ordinal,interaction_id,interaction_ref,analysis_unit,module_id,capability_id,call_ids_observed,signal_sources,eligibility_observed,activation_observed,observed_result,materialized_result_observed,effect_observed,observable_evidence,inference_confidence,adjudication,cost,detector_version,module_implementation_version,module_evaluation_version
ml2:3:turn_and_session_orchestration:idempotent_commit,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aade-5b4e-7661-b38a-31ce71af1f2c,3,interaction-64bc733e76f3992e5411,S024-I0003,turno,turn_and_session_orchestration,idempotent_commit,"[""call_cwyzmlalzSJYJPck7OgEntfK""]","[""output""]",sim,efeito,commit_exatamente_uma_vez,idempotencia_preservada,sim,"[""output:exactly_once_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 246400, ""input_tokens"": 254116, ""output_tokens"": 3564, ""total_tokens"": 257680, ""uncached_input_tokens_approx"": 7716}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.0.2,4.0.0
ml2:3:narrative_delivery:narrative_density,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aade-5b4e-7661-b38a-31ce71af1f2c,3,interaction-64bc733e76f3992e5411,S024-I0003,turno,narrative_delivery,narrative_density,[],"[""resposta""]",sim,consulta,densidade_nao_avaliada,,,"[""response:size_observed_without_quality_judgment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 246400, ""input_tokens"": 254116, ""output_tokens"": 3564, ""total_tokens"": 257680, ""uncached_input_tokens_approx"": 7716}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 41067, ""input_tokens"": 42353, ""output_tokens"": 594, ""total_tokens"": 42947, ""uncached_input_tokens_approx"": 1286}}",4.6.0,1.0.2,4.0.0
ml2:3:narrative_delivery:diegetic_mechanics,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aade-5b4e-7661-b38a-31ce71af1f2c,3,interaction-64bc733e76f3992e5411,S024-I0003,turno,narrative_delivery,diegetic_mechanics,[],"[""resposta""]",sim,efeito,mecanica_exposta,mecanica_exposta,sim,"[""response:diegetic_mechanics""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 246400, ""input_tokens"": 254116, ""output_tokens"": 3564, ""total_tokens"": 257680, ""uncached_input_tokens_approx"": 7716}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.0.2,4.0.0
ml2:3:narrative_delivery:visible_closure,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aade-5b4e-7661-b38a-31ce71af1f2c,3,interaction-64bc733e76f3992e5411,S024-I0003,turno,narrative_delivery,visible_closure,[],"[""output"", ""resposta""]",sim,efeito,entrega_correlacionada,entrega_visivel,sim,"[""response:canonical_footer_is_last_line"", ""output:narrative_delivery_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 246400, ""input_tokens"": 254116, ""output_tokens"": 3564, ""total_tokens"": 257680, ""uncached_input_tokens_approx"": 7716}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.0.2,4.0.0
ml2:3:rules_and_character_state:rules_resolution,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aade-5b4e-7661-b38a-31ce71af1f2c,3,interaction-64bc733e76f3992e5411,S024-I0003,evento,rules_and_character_state,rules_resolution,"[""call_LVcXFxzolbGJFt4CAYKpAU3J""]","[""comando""]",sim,decisao,parametros_predefinidos,,sim,"[""command:cd_predefined""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 246400, ""input_tokens"": 254116, ""output_tokens"": 3564, ""total_tokens"": 257680, ""uncached_input_tokens_approx"": 7716}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 41067, ""input_tokens"": 42353, ""output_tokens"": 594, ""total_tokens"": 42947, ""uncached_input_tokens_approx"": 1286}}",4.6.0,1.0.1,4.0.0
ml2:3:rules_and_character_state:roll_execution,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aade-5b4e-7661-b38a-31ce71af1f2c,3,interaction-64bc733e76f3992e5411,S024-I0003,evento,rules_and_character_state,roll_execution,"[""call_LVcXFxzolbGJFt4CAYKpAU3J""]","[""comando"", ""output""]",sim,decisao,indeterminado,,nao,"[""command:dice"", ""output:dice_result""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 246400, ""input_tokens"": 254116, ""output_tokens"": 3564, ""total_tokens"": 257680, ""uncached_input_tokens_approx"": 7716}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.0.1,4.0.0
ml2:3:rules_and_character_state:character_time_state,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aade-5b4e-7661-b38a-31ce71af1f2c,3,interaction-64bc733e76f3992e5411,S024-I0003,evento,rules_and_character_state,character_time_state,"[""call_cwyzmlalzSJYJPck7OgEntfK""]","[""output""]",sim,efeito,estado_commitado,estado_commitado,sim,"[""output:rules_state_commit_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 246400, ""input_tokens"": 254116, ""output_tokens"": 3564, ""total_tokens"": 257680, ""uncached_input_tokens_approx"": 7716}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.0.1,4.0.0
ml2:3:sidequest_authoring:opportunity_gate,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aade-5b4e-7661-b38a-31ce71af1f2c,3,interaction-64bc733e76f3992e5411,S024-I0003,evento,sidequest_authoring,opportunity_gate,"[""call_dgVEhf3MrXMi6FQxbBmVQGm3""]","[""comando"", ""output""]",indeterminada,gate_neutro,indeterminado,,,"[""command:sidequest_gate_sem_oportunidade"", ""output:objective_sidequest_opportunity_assessment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 246400, ""input_tokens"": 254116, ""output_tokens"": 3564, ""total_tokens"": 257680, ""uncached_input_tokens_approx"": 7716}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 41066, ""input_tokens"": 42352, ""output_tokens"": 594, ""total_tokens"": 42946, ""uncached_input_tokens_approx"": 1286}}",4.6.0,2.0.1,4.0.0
ml2:3:npc_continuity_and_social_behavior:presence_and_identity,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aade-5b4e-7661-b38a-31ce71af1f2c,3,interaction-64bc733e76f3992e5411,S024-I0003,cena,npc_continuity_and_social_behavior,presence_and_identity,"[""call_dgVEhf3MrXMi6FQxbBmVQGm3""]","[""comando""]",indeterminada,decisao,contexto_npc_observado,,,"[""command:scene_cast_or_interlocutor""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 246400, ""input_tokens"": 254116, ""output_tokens"": 3564, ""total_tokens"": 257680, ""uncached_input_tokens_approx"": 7716}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 41067, ""input_tokens"": 42353, ""output_tokens"": 594, ""total_tokens"": 42947, ""uncached_input_tokens_approx"": 1286}}",4.6.0,1.1.0,4.0.0
ml2:3:npc_continuity_and_social_behavior:relationship_memory_reputation,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aade-5b4e-7661-b38a-31ce71af1f2c,3,interaction-64bc733e76f3992e5411,S024-I0003,cena,npc_continuity_and_social_behavior,relationship_memory_reputation,"[""call_dgVEhf3MrXMi6FQxbBmVQGm3""]","[""comando""]",indeterminada,consulta,continuidade_social_consultada,,,"[""command:npc_memory_projection""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 246400, ""input_tokens"": 254116, ""output_tokens"": 3564, ""total_tokens"": 257680, ""uncached_input_tokens_approx"": 7716}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.1.0,4.0.0
ml2:4:context_and_memory:routed_context_access,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaea-3809-7863-ae6b-8df5dc6f9272,4,interaction-31f6ce6bdca2469757c6,S024-I0004,turno,context_and_memory,routed_context_access,"[""call_YP1XTSAorbD0GSq3TiIdwhUo""]","[""comando""]",sim,consulta,acesso_cru_sem_justificativa,,nao,"[""command:raw_read""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 347136, ""input_tokens"": 356385, ""output_tokens"": 4521, ""total_tokens"": 360906, ""uncached_input_tokens_approx"": 9249}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 57856, ""input_tokens"": 59398, ""output_tokens"": 754, ""total_tokens"": 60151, ""uncached_input_tokens_approx"": 1542}}",4.6.0,1.0.2,4.0.0
ml2:4:turn_and_session_orchestration:transactional_turn,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaea-3809-7863-ae6b-8df5dc6f9272,4,interaction-31f6ce6bdca2469757c6,S024-I0004,turno,turn_and_session_orchestration,transactional_turn,"[""call_2fous8hhJJsvoJPVxQpT2wed"", ""call_zPnroKeXwGMUKJHPN0TVGGJ6""]","[""comando"", ""output"", ""ticket""]",sim,efeito,ciclo_concluido,turno_commitado,sim,"[""command:cronica_preparar"", ""command:cronica_concluir"", ""ticket:correlation_present"", ""output:versioned_orchestration_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 347136, ""input_tokens"": 356385, ""output_tokens"": 4521, ""total_tokens"": 360906, ""uncached_input_tokens_approx"": 9249}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 57856, ""input_tokens"": 59397, ""output_tokens"": 753, ""total_tokens"": 60151, ""uncached_input_tokens_approx"": 1541}}",4.6.0,1.0.2,4.0.0
ml2:4:turn_and_session_orchestration:idempotent_commit,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaea-3809-7863-ae6b-8df5dc6f9272,4,interaction-31f6ce6bdca2469757c6,S024-I0004,turno,turn_and_session_orchestration,idempotent_commit,"[""call_zPnroKeXwGMUKJHPN0TVGGJ6""]","[""output""]",sim,efeito,commit_exatamente_uma_vez,idempotencia_preservada,sim,"[""output:exactly_once_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 347136, ""input_tokens"": 356385, ""output_tokens"": 4521, ""total_tokens"": 360906, ""uncached_input_tokens_approx"": 9249}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.0.2,4.0.0
ml2:4:narrative_delivery:narrative_density,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaea-3809-7863-ae6b-8df5dc6f9272,4,interaction-31f6ce6bdca2469757c6,S024-I0004,turno,narrative_delivery,narrative_density,[],"[""resposta""]",sim,consulta,densidade_nao_avaliada,,,"[""response:size_observed_without_quality_judgment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 347136, ""input_tokens"": 356385, ""output_tokens"": 4521, ""total_tokens"": 360906, ""uncached_input_tokens_approx"": 9249}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 57856, ""input_tokens"": 59398, ""output_tokens"": 754, ""total_tokens"": 60151, ""uncached_input_tokens_approx"": 1542}}",4.6.0,1.0.2,4.0.0
ml2:4:narrative_delivery:diegetic_mechanics,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaea-3809-7863-ae6b-8df5dc6f9272,4,interaction-31f6ce6bdca2469757c6,S024-I0004,turno,narrative_delivery,diegetic_mechanics,[],"[""resposta""]",sim,efeito,mecanica_exposta,mecanica_exposta,sim,"[""response:diegetic_mechanics""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 347136, ""input_tokens"": 356385, ""output_tokens"": 4521, ""total_tokens"": 360906, ""uncached_input_tokens_approx"": 9249}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.0.2,4.0.0
ml2:4:narrative_delivery:visible_closure,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaea-3809-7863-ae6b-8df5dc6f9272,4,interaction-31f6ce6bdca2469757c6,S024-I0004,turno,narrative_delivery,visible_closure,[],"[""output"", ""resposta""]",sim,efeito,entrega_correlacionada,entrega_visivel,sim,"[""response:canonical_footer_is_last_line"", ""output:narrative_delivery_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 347136, ""input_tokens"": 356385, ""output_tokens"": 4521, ""total_tokens"": 360906, ""uncached_input_tokens_approx"": 9249}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.0.2,4.0.0
ml2:4:rules_and_character_state:rules_resolution,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaea-3809-7863-ae6b-8df5dc6f9272,4,interaction-31f6ce6bdca2469757c6,S024-I0004,evento,rules_and_character_state,rules_resolution,"[""call_gWXhPi9M5lQDq79jA7Bd1syG""]","[""comando""]",sim,decisao,parametros_predefinidos,,sim,"[""command:cd_predefined""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 347136, ""input_tokens"": 356385, ""output_tokens"": 4521, ""total_tokens"": 360906, ""uncached_input_tokens_approx"": 9249}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 57856, ""input_tokens"": 59397, ""output_tokens"": 753, ""total_tokens"": 60151, ""uncached_input_tokens_approx"": 1541}}",4.6.0,1.0.1,4.0.0
ml2:4:rules_and_character_state:roll_execution,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaea-3809-7863-ae6b-8df5dc6f9272,4,interaction-31f6ce6bdca2469757c6,S024-I0004,evento,rules_and_character_state,roll_execution,"[""call_gWXhPi9M5lQDq79jA7Bd1syG""]","[""comando"", ""output""]",sim,decisao,indeterminado,,nao,"[""command:dice"", ""output:dice_result""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 347136, ""input_tokens"": 356385, ""output_tokens"": 4521, ""total_tokens"": 360906, ""uncached_input_tokens_approx"": 9249}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.0.1,4.0.0
ml2:4:rules_and_character_state:character_time_state,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaea-3809-7863-ae6b-8df5dc6f9272,4,interaction-31f6ce6bdca2469757c6,S024-I0004,evento,rules_and_character_state,character_time_state,"[""call_zPnroKeXwGMUKJHPN0TVGGJ6""]","[""output""]",sim,efeito,estado_commitado,estado_commitado,sim,"[""output:rules_state_commit_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 347136, ""input_tokens"": 356385, ""output_tokens"": 4521, ""total_tokens"": 360906, ""uncached_input_tokens_approx"": 9249}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.0.1,4.0.0
ml2:4:sidequest_authoring:opportunity_gate,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaea-3809-7863-ae6b-8df5dc6f9272,4,interaction-31f6ce6bdca2469757c6,S024-I0004,evento,sidequest_authoring,opportunity_gate,"[""call_2fous8hhJJsvoJPVxQpT2wed""]","[""comando"", ""output""]",indeterminada,gate_neutro,indeterminado,,,"[""command:sidequest_gate_sem_oportunidade"", ""output:objective_sidequest_opportunity_assessment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 347136, ""input_tokens"": 356385, ""output_tokens"": 4521, ""total_tokens"": 360906, ""uncached_input_tokens_approx"": 9249}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 57856, ""input_tokens"": 59397, ""output_tokens"": 753, ""total_tokens"": 60151, ""uncached_input_tokens_approx"": 1541}}",4.6.0,2.0.1,4.0.0
ml2:4:npc_continuity_and_social_behavior:presence_and_identity,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaea-3809-7863-ae6b-8df5dc6f9272,4,interaction-31f6ce6bdca2469757c6,S024-I0004,cena,npc_continuity_and_social_behavior,presence_and_identity,"[""call_2fous8hhJJsvoJPVxQpT2wed""]","[""comando""]",indeterminada,decisao,contexto_npc_observado,,,"[""command:scene_cast_or_interlocutor""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 347136, ""input_tokens"": 356385, ""output_tokens"": 4521, ""total_tokens"": 360906, ""uncached_input_tokens_approx"": 9249}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 57856, ""input_tokens"": 59398, ""output_tokens"": 754, ""total_tokens"": 60151, ""uncached_input_tokens_approx"": 1542}}",4.6.0,1.1.0,4.0.0
ml2:4:npc_continuity_and_social_behavior:relationship_memory_reputation,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaea-3809-7863-ae6b-8df5dc6f9272,4,interaction-31f6ce6bdca2469757c6,S024-I0004,cena,npc_continuity_and_social_behavior,relationship_memory_reputation,"[""call_2fous8hhJJsvoJPVxQpT2wed""]","[""comando""]",indeterminada,consulta,continuidade_social_consultada,,,"[""command:npc_memory_projection""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 347136, ""input_tokens"": 356385, ""output_tokens"": 4521, ""total_tokens"": 360906, ""uncached_input_tokens_approx"": 9249}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.1.0,4.0.0
ml2:5:context_and_memory:routed_context_access,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf1-5dc5-7df1-a642-200c66832150,5,interaction-f2c36a58e3bafcad0552,S024-I0005,turno,context_and_memory,routed_context_access,"[""call_GUqE9eEueQp6p4oqFB2DvM27"", ""call_Aii7Rc4SczJpkTFnbsq6gRzg""]","[""comando""]",sim,consulta,acesso_cru_sem_justificativa,,nao,"[""command:routed_context_l2"", ""command:raw_read""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 502528, ""input_tokens"": 523822, ""output_tokens"": 7012, ""total_tokens"": 530834, ""uncached_input_tokens_approx"": 21294}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 83755, ""input_tokens"": 87304, ""output_tokens"": 1169, ""total_tokens"": 88473, ""uncached_input_tokens_approx"": 3549}}",4.6.0,1.0.2,4.0.0
ml2:5:context_and_memory:knowledge_layer_separation,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf1-5dc5-7df1-a642-200c66832150,5,interaction-f2c36a58e3bafcad0552,S024-I0005,turno,context_and_memory,knowledge_layer_separation,"[""call_GUqE9eEueQp6p4oqFB2DvM27""]","[""comando""]",sim,consulta,camada_consultada,,,"[""command:knowledge_layer_query""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 502528, ""input_tokens"": 523822, ""output_tokens"": 7012, ""total_tokens"": 530834, ""uncached_input_tokens_approx"": 21294}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.0.2,4.0.0
ml2:5:turn_and_session_orchestration:transactional_turn,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf1-5dc5-7df1-a642-200c66832150,5,interaction-f2c36a58e3bafcad0552,S024-I0005,turno,turn_and_session_orchestration,transactional_turn,"[""call_JIBL3FyZfEDHNpmk9LQDWl8R"", ""call_EbNgf56EDwDL6W9JQkxfd1TN""]","[""comando"", ""output"", ""ticket""]",sim,efeito,ciclo_concluido,turno_commitado,sim,"[""command:cronica_preparar"", ""command:cronica_concluir"", ""ticket:correlation_present"", ""output:versioned_orchestration_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 502528, ""input_tokens"": 523822, ""output_tokens"": 7012, ""total_tokens"": 530834, ""uncached_input_tokens_approx"": 21294}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 83754, ""input_tokens"": 87303, ""output_tokens"": 1168, ""total_tokens"": 88472, ""uncached_input_tokens_approx"": 3549}}",4.6.0,1.0.2,4.0.0
ml2:5:turn_and_session_orchestration:idempotent_commit,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf1-5dc5-7df1-a642-200c66832150,5,interaction-f2c36a58e3bafcad0552,S024-I0005,turno,turn_and_session_orchestration,idempotent_commit,"[""call_EbNgf56EDwDL6W9JQkxfd1TN""]","[""output""]",sim,efeito,commit_exatamente_uma_vez,idempotencia_preservada,sim,"[""output:exactly_once_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 502528, ""input_tokens"": 523822, ""output_tokens"": 7012, ""total_tokens"": 530834, ""uncached_input_tokens_approx"": 21294}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.6.0,1.0.2,4.0.0
ml2:5:narrative_delivery:narrative_density,01a0aac8-9b23-7c12-9520-be10b50ed451,01a0aaf1-5dc5-7df1-a642-200c66832150,5,interaction-f2c36a58e3bafcad0552,S024-I0005,turno,narrative_delivery,narrative_density,[],"[""resposta""]",sim,consulta,densidade_nao_avaliada,,,"[""response:size_observed_without_quality_judgment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 502528, ""input_tokens"": 523822, ""output_tokens"": 7012, ""total_tokens"": 530834, ""uncached_input_tokens_approx"": 21294}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 83755, ""input_tokens"": 87304, ""output_tokens"": 1169, ""total_tokens"": 88473, ""uncached_input_tokens_approx"": 3549}}",4.6.0,1.0.2,4.0.0
