event_id,session_id,turn_id,turn_ordinal,interaction_id,interaction_ref,analysis_unit,module_id,capability_id,call_ids_observed,signal_sources,eligibility_observed,activation_observed,observed_result,materialized_result_observed,effect_observed,observable_evidence,inference_confidence,adjudication,cost,detector_version,module_implementation_version,module_evaluation_version
ml2:5:turn_and_session_orchestration:transactional_turn,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a583-6a7b-7b62-894b-6330fb3045de,5,interaction-19554dc0449e8b3258cf,S023-I0011,turno,turn_and_session_orchestration,transactional_turn,"[""call_T882mj24f30F7F1fdEL9KzII"", ""call_SyrvXSWHbdMSWf5S8pXy3HJe""]","[""comando"", ""output"", ""ticket""]",sim,efeito,ciclo_concluido,turno_commitado,sim,"[""command:cronica_preparar"", ""command:cronica_concluir"", ""ticket:correlation_present"", ""output:versioned_orchestration_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 349184, ""input_tokens"": 373448, ""output_tokens"": 3492, ""total_tokens"": 376940, ""uncached_input_tokens_approx"": 24264}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 69836, ""input_tokens"": 74689, ""output_tokens"": 698, ""total_tokens"": 75388, ""uncached_input_tokens_approx"": 4852}}",4.2.0,1.0.2,4.0.0
ml2:5:turn_and_session_orchestration:idempotent_commit,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a583-6a7b-7b62-894b-6330fb3045de,5,interaction-19554dc0449e8b3258cf,S023-I0011,turno,turn_and_session_orchestration,idempotent_commit,"[""call_SyrvXSWHbdMSWf5S8pXy3HJe""]","[""output""]",sim,efeito,commit_exatamente_uma_vez,idempotencia_preservada,sim,"[""output:exactly_once_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 349184, ""input_tokens"": 373448, ""output_tokens"": 3492, ""total_tokens"": 376940, ""uncached_input_tokens_approx"": 24264}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:5:narrative_delivery:narrative_density,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a583-6a7b-7b62-894b-6330fb3045de,5,interaction-19554dc0449e8b3258cf,S023-I0011,turno,narrative_delivery,narrative_density,[],"[""resposta""]",sim,consulta,densidade_nao_avaliada,,,"[""response:size_observed_without_quality_judgment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 349184, ""input_tokens"": 373448, ""output_tokens"": 3492, ""total_tokens"": 376940, ""uncached_input_tokens_approx"": 24264}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 69837, ""input_tokens"": 74690, ""output_tokens"": 699, ""total_tokens"": 75388, ""uncached_input_tokens_approx"": 4853}}",4.2.0,1.0.2,4.0.0
ml2:5:narrative_delivery:diegetic_mechanics,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a583-6a7b-7b62-894b-6330fb3045de,5,interaction-19554dc0449e8b3258cf,S023-I0011,turno,narrative_delivery,diegetic_mechanics,[],"[""resposta""]",sim,efeito,mecanica_exposta,mecanica_exposta,sim,"[""response:diegetic_mechanics""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 349184, ""input_tokens"": 373448, ""output_tokens"": 3492, ""total_tokens"": 376940, ""uncached_input_tokens_approx"": 24264}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:5:narrative_delivery:visible_closure,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a583-6a7b-7b62-894b-6330fb3045de,5,interaction-19554dc0449e8b3258cf,S023-I0011,turno,narrative_delivery,visible_closure,[],"[""output"", ""resposta""]",sim,efeito,entrega_correlacionada,entrega_visivel,sim,"[""response:canonical_footer_is_last_line"", ""output:narrative_delivery_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 349184, ""input_tokens"": 373448, ""output_tokens"": 3492, ""total_tokens"": 376940, ""uncached_input_tokens_approx"": 24264}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:5:rules_and_character_state:rules_resolution,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a583-6a7b-7b62-894b-6330fb3045de,5,interaction-19554dc0449e8b3258cf,S023-I0011,evento,rules_and_character_state,rules_resolution,"[""call_G1AXVlaN6divnSwgoViqgj4D""]","[""comando""]",sim,decisao,parametros_predefinidos,,sim,"[""command:cd_predefined""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 349184, ""input_tokens"": 373448, ""output_tokens"": 3492, ""total_tokens"": 376940, ""uncached_input_tokens_approx"": 24264}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 69837, ""input_tokens"": 74690, ""output_tokens"": 698, ""total_tokens"": 75388, ""uncached_input_tokens_approx"": 4853}}",4.2.0,1.0.1,4.0.0
ml2:5:rules_and_character_state:roll_execution,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a583-6a7b-7b62-894b-6330fb3045de,5,interaction-19554dc0449e8b3258cf,S023-I0011,evento,rules_and_character_state,roll_execution,"[""call_G1AXVlaN6divnSwgoViqgj4D""]","[""comando"", ""output""]",sim,efeito,rolagem_resolvida,rolagem_resolvida,sim,"[""command:dice"", ""output:dice_result""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 349184, ""input_tokens"": 373448, ""output_tokens"": 3492, ""total_tokens"": 376940, ""uncached_input_tokens_approx"": 24264}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.1,4.0.0
ml2:5:rules_and_character_state:character_time_state,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a583-6a7b-7b62-894b-6330fb3045de,5,interaction-19554dc0449e8b3258cf,S023-I0011,evento,rules_and_character_state,character_time_state,"[""call_SyrvXSWHbdMSWf5S8pXy3HJe""]","[""output""]",sim,efeito,estado_commitado,estado_commitado,sim,"[""output:rules_state_commit_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 349184, ""input_tokens"": 373448, ""output_tokens"": 3492, ""total_tokens"": 376940, ""uncached_input_tokens_approx"": 24264}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.1,4.0.0
ml2:5:sidequest_authoring:opportunity_gate,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a583-6a7b-7b62-894b-6330fb3045de,5,interaction-19554dc0449e8b3258cf,S023-I0011,evento,sidequest_authoring,opportunity_gate,"[""call_T882mj24f30F7F1fdEL9KzII""]","[""comando"", ""output""]",indeterminada,gate_neutro,indeterminado,,,"[""command:sidequest_gate_sem_oportunidade"", ""output:objective_sidequest_opportunity_assessment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 349184, ""input_tokens"": 373448, ""output_tokens"": 3492, ""total_tokens"": 376940, ""uncached_input_tokens_approx"": 24264}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 69837, ""input_tokens"": 74689, ""output_tokens"": 698, ""total_tokens"": 75388, ""uncached_input_tokens_approx"": 4853}}",4.2.0,2.0.1,4.0.0
ml2:6:context_and_memory:routed_context_access,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a58b-1016-7990-b278-86b91df111fb,6,interaction-3f0f60dbb012cb137249,S023-I0012,turno,context_and_memory,routed_context_access,[],"[""resposta""]",sim,consulta,contexto_l0_suficiente,,sim,"[""turn:l0_context_sufficient""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 428544, ""input_tokens"": 454944, ""output_tokens"": 8353, ""total_tokens"": 463297, ""uncached_input_tokens_approx"": 26400}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 71424, ""input_tokens"": 75824, ""output_tokens"": 1393, ""total_tokens"": 77217, ""uncached_input_tokens_approx"": 4400}}",4.2.0,1.0.2,4.0.0
ml2:6:turn_and_session_orchestration:transactional_turn,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a58b-1016-7990-b278-86b91df111fb,6,interaction-3f0f60dbb012cb137249,S023-I0012,turno,turn_and_session_orchestration,transactional_turn,"[""call_Xjk8DuhJpNKMeHOOQmFVe1Dn"", ""call_UvFeNIZs1pz3UGuGxzToK9hy""]","[""comando"", ""output"", ""ticket""]",sim,efeito,ciclo_concluido,turno_commitado,sim,"[""command:cronica_preparar"", ""command:cronica_concluir"", ""ticket:correlation_present"", ""output:versioned_orchestration_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 428544, ""input_tokens"": 454944, ""output_tokens"": 8353, ""total_tokens"": 463297, ""uncached_input_tokens_approx"": 26400}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 71424, ""input_tokens"": 75824, ""output_tokens"": 1392, ""total_tokens"": 77216, ""uncached_input_tokens_approx"": 4400}}",4.2.0,1.0.2,4.0.0
ml2:6:turn_and_session_orchestration:idempotent_commit,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a58b-1016-7990-b278-86b91df111fb,6,interaction-3f0f60dbb012cb137249,S023-I0012,turno,turn_and_session_orchestration,idempotent_commit,"[""call_UvFeNIZs1pz3UGuGxzToK9hy""]","[""output""]",sim,efeito,commit_exatamente_uma_vez,idempotencia_preservada,sim,"[""output:exactly_once_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 428544, ""input_tokens"": 454944, ""output_tokens"": 8353, ""total_tokens"": 463297, ""uncached_input_tokens_approx"": 26400}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:6:narrative_delivery:narrative_density,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a58b-1016-7990-b278-86b91df111fb,6,interaction-3f0f60dbb012cb137249,S023-I0012,turno,narrative_delivery,narrative_density,[],"[""resposta""]",sim,consulta,densidade_nao_avaliada,,,"[""response:size_observed_without_quality_judgment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 428544, ""input_tokens"": 454944, ""output_tokens"": 8353, ""total_tokens"": 463297, ""uncached_input_tokens_approx"": 26400}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 71424, ""input_tokens"": 75824, ""output_tokens"": 1392, ""total_tokens"": 77216, ""uncached_input_tokens_approx"": 4400}}",4.2.0,1.0.2,4.0.0
ml2:6:narrative_delivery:diegetic_mechanics,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a58b-1016-7990-b278-86b91df111fb,6,interaction-3f0f60dbb012cb137249,S023-I0012,turno,narrative_delivery,diegetic_mechanics,[],"[""resposta""]",sim,efeito,mecanica_exposta,mecanica_exposta,sim,"[""response:diegetic_mechanics""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 428544, ""input_tokens"": 454944, ""output_tokens"": 8353, ""total_tokens"": 463297, ""uncached_input_tokens_approx"": 26400}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:6:narrative_delivery:visible_closure,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a58b-1016-7990-b278-86b91df111fb,6,interaction-3f0f60dbb012cb137249,S023-I0012,turno,narrative_delivery,visible_closure,[],"[""output"", ""resposta""]",sim,efeito,entrega_correlacionada,entrega_visivel,sim,"[""response:canonical_footer_is_last_line"", ""output:narrative_delivery_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 428544, ""input_tokens"": 454944, ""output_tokens"": 8353, ""total_tokens"": 463297, ""uncached_input_tokens_approx"": 26400}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:6:rules_and_character_state:rules_resolution,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a58b-1016-7990-b278-86b91df111fb,6,interaction-3f0f60dbb012cb137249,S023-I0012,evento,rules_and_character_state,rules_resolution,"[""call_KDTI60rpZcpGHPNunnEizmqk"", ""call_m7WZd3igcvEAY4R73QbJACvM"", ""call_jGlBvkWyv6bNiyGvDKgRhj22"", ""call_o1fXwJoWgt37wb2J6Sxm1JaA"", ""call_UvFeNIZs1pz3UGuGxzToK9hy""]","[""comando"", ""output""]",sim,efeito,parametros_predefinidos,contrato_mecanico_validado,nao,"[""output:mechanical_guardrail_block"", ""command:cd_predefined"", ""output:rules_state_contract_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 428544, ""input_tokens"": 454944, ""output_tokens"": 8353, ""total_tokens"": 463297, ""uncached_input_tokens_approx"": 26400}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 71424, ""input_tokens"": 75824, ""output_tokens"": 1392, ""total_tokens"": 77216, ""uncached_input_tokens_approx"": 4400}}",4.2.0,1.0.1,4.0.0
ml2:6:rules_and_character_state:roll_execution,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a58b-1016-7990-b278-86b91df111fb,6,interaction-3f0f60dbb012cb137249,S023-I0012,evento,rules_and_character_state,roll_execution,"[""call_m7WZd3igcvEAY4R73QbJACvM"", ""call_jGlBvkWyv6bNiyGvDKgRhj22"", ""call_o1fXwJoWgt37wb2J6Sxm1JaA""]","[""comando"", ""output""]",sim,efeito,rolagem_resolvida,rolagem_resolvida,sim,"[""command:dice"", ""output:dice_result""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 428544, ""input_tokens"": 454944, ""output_tokens"": 8353, ""total_tokens"": 463297, ""uncached_input_tokens_approx"": 26400}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.1,4.0.0
ml2:6:rules_and_character_state:character_time_state,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a58b-1016-7990-b278-86b91df111fb,6,interaction-3f0f60dbb012cb137249,S023-I0012,evento,rules_and_character_state,character_time_state,"[""call_Xjk8DuhJpNKMeHOOQmFVe1Dn"", ""call_UvFeNIZs1pz3UGuGxzToK9hy""]","[""output"", ""ticket""]",sim,efeito,estado_commitado,estado_commitado,sim,"[""ticket:mechanical_obligation_precommitted"", ""output:rules_state_commit_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 428544, ""input_tokens"": 454944, ""output_tokens"": 8353, ""total_tokens"": 463297, ""uncached_input_tokens_approx"": 26400}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.1,4.0.0
ml2:6:sidequest_authoring:opportunity_gate,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a58b-1016-7990-b278-86b91df111fb,6,interaction-3f0f60dbb012cb137249,S023-I0012,evento,sidequest_authoring,opportunity_gate,"[""call_Xjk8DuhJpNKMeHOOQmFVe1Dn""]","[""comando"", ""output""]",indeterminada,gate_neutro,indeterminado,,,"[""command:sidequest_gate_sem_oportunidade"", ""output:objective_sidequest_opportunity_assessment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 428544, ""input_tokens"": 454944, ""output_tokens"": 8353, ""total_tokens"": 463297, ""uncached_input_tokens_approx"": 26400}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 71424, ""input_tokens"": 75824, ""output_tokens"": 1392, ""total_tokens"": 77216, ""uncached_input_tokens_approx"": 4400}}",4.2.0,2.0.1,4.0.0
ml2:6:npc_continuity_and_social_behavior:presence_and_identity,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a58b-1016-7990-b278-86b91df111fb,6,interaction-3f0f60dbb012cb137249,S023-I0012,cena,npc_continuity_and_social_behavior,presence_and_identity,"[""call_KDTI60rpZcpGHPNunnEizmqk""]","[""output""]",indeterminada,consulta,continuidade_estruturada,,,"[""output:structured_npc_continuity""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 428544, ""input_tokens"": 454944, ""output_tokens"": 8353, ""total_tokens"": 463297, ""uncached_input_tokens_approx"": 26400}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 71424, ""input_tokens"": 75824, ""output_tokens"": 1392, ""total_tokens"": 77216, ""uncached_input_tokens_approx"": 4400}}",4.2.0,1.1.0,4.0.0
ml2:7:context_and_memory:routed_context_access,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a58f-7c36-7881-9881-7bdcacbf8308,7,interaction-0883cb61e676f1a21ad7,S023-I0014,turno,context_and_memory,routed_context_access,"[""call_UjN5a9qIf00LUsdduWvLGZ2t"", ""call_4nCeG05Bbh839WlKUCgnSJOG"", ""call_T4nQAG5OQ4lYSw9GvKWdrVMS"", ""call_kdfOMViANq94UV7Bi0UO5WzN"", ""call_BkN7nOyDIQ4FJ13e257agbjP"", ""call_97u4U3kQljUcrt1zQVTqBsPu"", ""call_rMXUNmxlrh2SmjNzl04f8NgR"", ""call_g7EGsvWlMIJfdhGxeT89IMcK"", ""call_fHHGmIEfmjvWwzk5m6066nyv"", ""call_QqwZP77IC1EvNtRrpcEQDskd"", ""call_Gww6mQliwdDVgjIrBQA4QW70"", ""call_fT4hkpIVuDmQp6UM1mda4roW"", ""call_smVIigXAVLd62vXBZRrkEFaq"", ""call_Xv2bxlCtq0pxEB1M1wNWrw2r"", ""call_DzMxlVxntnNHCmBP4YSxrdny"", ""call_HtIUcUONTZfeZJy8twtkhETn"", ""call_KVL7AvYFmDL9jH0uFJrTqyXO"", ""call_5fBM9KHoUPIF5iNmTXFh8Bik"", ""call_hD4Z2YeK4oqlYFxakKW3B48G"", ""call_xztLBbxwcIZXMEl3806vnQ3D"", ""call_DSU9L3c98uAUOyTikJPaVq9I"", ""call_6orign4KgOmEyWhzFKxfLVmi"", ""call_8ySKfaQSlZ0IrxPFNgzcWUQc""]","[""comando"", ""output""]",sim,consulta,acesso_cru_sem_justificativa,,nao,"[""command:raw_read""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 5902336, ""input_tokens"": 6015564, ""output_tokens"": 22595, ""total_tokens"": 6038159, ""uncached_input_tokens_approx"": 113228}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 737792, ""input_tokens"": 751946, ""output_tokens"": 2825, ""total_tokens"": 754770, ""uncached_input_tokens_approx"": 14154}}",4.2.0,1.0.2,4.0.0
ml2:7:context_and_memory:scene_and_durable_memory,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a58f-7c36-7881-9881-7bdcacbf8308,7,interaction-0883cb61e676f1a21ad7,S023-I0014,turno,context_and_memory,scene_and_durable_memory,"[""call_ILpbjKw4XUqEyp9AvOmpCd29""]","[""output""]",sim,consulta,retry_sem_duplicacao,,,"[""output:durable_memory_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 5902336, ""input_tokens"": 6015564, ""output_tokens"": 22595, ""total_tokens"": 6038159, ""uncached_input_tokens_approx"": 113228}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:7:context_and_memory:knowledge_layer_separation,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a58f-7c36-7881-9881-7bdcacbf8308,7,interaction-0883cb61e676f1a21ad7,S023-I0014,turno,context_and_memory,knowledge_layer_separation,"[""call_2Z57rOaNMCyzO5DAWUp7Kgk1"", ""call_qmk1ZKQkKjjsrY1OPELLIjQa"", ""call_NQXmMQpaG5eps2VWzXsoz9WH"", ""call_i3HT98armuUHDseEzFnSq9KO""]","[""comando""]",sim,consulta,camada_consultada,,,"[""command:knowledge_layer_query""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 5902336, ""input_tokens"": 6015564, ""output_tokens"": 22595, ""total_tokens"": 6038159, ""uncached_input_tokens_approx"": 113228}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:7:turn_and_session_orchestration:transactional_turn,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a58f-7c36-7881-9881-7bdcacbf8308,7,interaction-0883cb61e676f1a21ad7,S023-I0014,turno,turn_and_session_orchestration,transactional_turn,"[""call_YuqIUp4VYK6M02AlyOsqDjbV"", ""call_O5JDHIQm6tSPMMGEvMTDHCZV"", ""call_iOzX31FzN0QV2X6jVVqdSuEa"", ""call_CkeILd4sR49ydcSJHLNCLlx5"", ""call_nmTG4jmlvQqlUxbGq35BtQn1"", ""call_O5hLN5NjebdqBD1l0tmMjr9a""]","[""comando"", ""output"", ""ticket""]",sim,efeito,ciclo_concluido_apos_retry,turno_commitado,sim,"[""command:cronica_preparar"", ""command:cronica_concluir"", ""ticket:correlation_present"", ""output:versioned_orchestration_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 5902336, ""input_tokens"": 6015564, ""output_tokens"": 22595, ""total_tokens"": 6038159, ""uncached_input_tokens_approx"": 113228}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 737792, ""input_tokens"": 751945, ""output_tokens"": 2824, ""total_tokens"": 754770, ""uncached_input_tokens_approx"": 14153}}",4.2.0,1.0.2,4.0.0
